WEATHER STATION;PLANT;;;;STATION-02-;WEATHER STAT;ION;;;;;;;STATION-06-;WEATHER STAT;ION;;;;
26/08/26 14:40;0.000;0.000;4.538;779.385;771.494;1076.410;32.765;70.324;0.000;57.121;263.528;3.432;768.592;779.576;1076.410;32.38;70.188;0.000;56.398;
26/08/26 14:41;0.000;0.000;5.513;753.279;770.685;1076.410;32.567;70.324;0.000;56.107;263.528;4.217;779.046;763.163;1076.410;32.682;70.188;0.000;57.027;
26/08/26 14:42;0.000;0.000;2.555;760.36;773.986;1076.410;32.764;70.324;0.000;56.525;263.528;3.758;785.188;761.432;1076.410;32.466;70.188;0.000;57.003;
26/08/26 14:43;0.000;0.000;4.167;762.887;748.862;1076.410;32.577;70.324;0.000;56.417;263.528;4.091;775.483;762.103;1076.410;32.469;70.188;0.000;56.703;
26/08/26 14:44;0.000;0.000;5.311;755.595;764.0;1076.410;32.64;70.324;0.000;56.252;263.528;3.428;751.421;754.348;1076.410;32.712;70.188;0.000;56.194;
26/08/26 14:45;0.000;0.000;4.427;743.241;755.915;1076.410;32.846;70.324;0.000;56.072;263.528;4.637;753.486;758.006;1076.410;32.532;70.188;0.000;56.078;
26/08/26 14:46;0.000;0.000;3.82;740.864;720.4;1076.410;32.664;70.324;0.000;55.816;263.528;4.035;735.191;755.504;1076.410;32.455;70.188;0.000;55.43;
26/08/26 14:47;0.000;0.000;2.587;768.308;751.611;1076.410;32.085;70.324;0.000;56.095;263.528;4.58;765.763;750.384;1076.410;32.326;70.188;0.000;56.256;
26/08/26 14:48;0.000;0.000;3.481;747.152;750.526;1076.410;32.473;70.324;0.000;55.822;263.528;4.339;750.899;730.576;1076.410;32.089;70.188;0.000;55.555;
26/08/26 14:49;0.000;0.000;6.194;736.371;763.95;1076.410;32.528;70.324;0.000;55.54;263.528;4.268;743.447;730.438;1076.410;32.964;70.188;0.000;56.197;
26/08/26 14:50;0.000;0.000;4.422;746.074;742.081;1076.410;32.746;70.324;0.000;56.061;263.528;4.341;740.961;730.939;1076.410;32.607;70.188;0.000;55.762;
26/08/26 14:51;0.000;0.000;3.434;715.854;735.251;1076.410;32.201;70.324;0.000;54.571;263.528;3.39;739.72;738.958;1076.410;32.413;70.188;0.000;55.529;
26/08/26 14:52;0.000;0.000;4.901;731.865;766.934;1076.410;32.218;70.324;0.000;55.089;263.528;2.226;743.913;713.189;1076.410;32.209;70.188;0.000;55.456;
26/08/26 14:53;0.000;0.000;5.197;725.81;708.572;1076.410;32.255;70.324;0.000;54.937;263.528;5.378;717.418;709.963;1076.410;32.467;70.188;0.000;54.886;
26/08/26 14:54;0.000;0.000;4.594;732.809;734.5;1076.410;32.015;70.324;0.000;54.915;263.528;4.464;720.227;713.679;1076.410;32.2;70.188;0.000;54.707;
26/08/26 14:55;0.000;0.000;3.953;725.196;727.027;1076.410;32.388;70.324;0.000;55.05;263.528;3.227;712.997;703.772;1076.410;32.211;70.188;0.000;54.492;
26/08/26 14:56;0.000;0.000;2.607;739.692;711.184;1076.410;32.143;70.324;0.000;55.258;263.528;4.236;724.509;725.623;1076.410;32.517;70.188;0.000;55.158;
26/08/26 14:57;0.000;0.000;4.204;716.365;731.303;1076.410;31.806;70.324;0.000;54.192;263.528;4.15;720.802;716.446;1076.410;32.478;70.188;0.000;55.003;
26/08/26 14:58;0.000;0.000;4.716;729.503;717.527;1076.410;32.22;70.324;0.000;55.017;263.528;5.276;709.619;715.096;1076.410;31.753;70.188;0.000;53.929;
26/08/26 14:59;0.000;0.000;4.372;713.032;706.303;1076.410;32.04;70.324;0.000;54.322;263.528;4.87;714.998;715.37;1076.410;32.169;70.188;0.000;54.513;
26/08/26 15:00;0.000;0.000;3.381;703.45;726.63;1076.410;32.415;70.324;0.000;54.398;263.528;3.822;713.395;705.891;1076.410;31.965;70.188;0.000;54.259;
26/08/26 15:01;0.000;0.000;2.808;708.775;711.588;1076.410;32.176;70.324;0.000;54.325;263.528;2.691;705.676;706.389;1076.410;32.166;70.188;0.000;54.218;
26/08/26 15:02;0.000;0.000;4.404;711.3;691.987;1076.410;31.986;70.324;0.000;54.214;263.528;4.734;699.679;685.964;1076.410;32.08;70.188;0.000;53.945;
26/08/26 15:03;0.000;0.000;3.331;699.708;701.324;1076.410;31.883;70.324;0.000;53.749;263.528;5.17;692.069;704.113;1076.410;31.701;70.188;0.000;53.328;
26/08/26 15:04;0.000;0.000;5.151;678.039;676.114;1076.410;32.477;70.324;0.000;53.666;263.528;4.776;685.989;702.489;1076.410;32.149;70.188;0.000;53.586;
26/08/26 15:05;0.000;0.000;4.572;700.769;690.759;1076.410;32.293;70.324;0.000;54.192;263.528;3.615;684.5;675.8;1076.410;31.965;70.188;0.000;53.356;
26/08/26 15:06;0.000;0.000;6.021;691.525;690.978;1076.410;32.367;70.324;0.000;53.977;263.528;4.338;689.027;678.098;1076.410;32.008;70.188;0.000;53.54;
26/08/26 15:07;0.000;0.000;1.932;694.176;662.188;1076.410;31.959;70.324;0.000;53.652;263.528;2.449;701.456;679.795;1076.410;32.415;70.188;0.000;54.335;
26/08/26 15:08;0.000;0.000;6.073;681.477;669.503;1076.410;32.057;70.324;0.000;53.353;263.528;5.394;692.718;669.519;1076.410;31.938;70.188;0.000;53.585;
26/08/26 15:09;0.000;0.000;4.321;679.553;677.565;1076.410;32.016;70.324;0.000;53.252;263.528;4.009;676.09;677.393;1076.410;31.964;70.188;0.000;53.092;
26/08/26 15:10;0.000;0.000;5.772;662.277;681.362;1076.410;31.506;70.324;0.000;52.202;263.528;4.104;677.238;684.403;1076.410;32.185;70.188;0.000;53.349;
26/08/26 15:11;0.000;0.000;4.827;667.514;666.621;1076.410;32.212;70.324;0.000;53.072;263.528;5.788;660.398;670.955;1076.410;31.81;70.188;0.000;52.447;
26/08/26 15:12;0.000;0.000;2.903;694.152;648.219;1076.410;32.167;70.324;0.000;53.859;263.528;5.111;664.566;650.403;1076.410;32.206;70.188;0.000;52.974;
26/08/26 15:13;0.000;0.000;4.036;675.096;671.507;1076.410;31.403;70.324;0.000;52.5;263.528;3.995;683.538;665.346;1076.410;31.962;70.188;0.000;53.323;
26/08/26 15:14;0.000;0.000;5.302;681.44;656.382;1076.410;31.607;70.324;0.000;52.902;263.528;3.67;679.038;670.052;1076.410;31.656;70.188;0.000;52.876;
26/08/26 15:15;0.000;0.000;5.448;663.629;635.442;1076.410;31.683;70.324;0.000;52.421;263.528;4.325;655.596;655.17;1076.410;31.499;70.188;0.000;51.986;
26/08/26 15:16;0.000;0.000;4.712;660.41;649.521;1076.410;32.075;70.324;0.000;52.713;263.528;3.846;656.653;650.613;1076.410;31.896;70.188;0.000;52.416;
26/08/26 15:17;0.000;0.000;2.219;644.535;635.547;1076.410;31.952;70.324;0.000;52.094;263.528;4.524;644.172;655.28;1076.410;31.695;70.188;0.000;51.825;
26/08/26 15:18;0.000;0.000;2.837;647.625;644.657;1076.410;32.232;70.324;0.000;52.47;263.528;4.753;672.552;644.88;1076.410;31.637;70.188;0.000;52.654;
26/08/26 15:19;0.000;0.000;4.218;653.443;644.758;1076.410;31.838;70.324;0.000;52.258;263.528;3.963;634.549;636.563;1076.410;32.134;70.188;0.000;51.964;
26/08/26 15:20;0.000;0.000;3.477;650.293;635.036;1076.410;32.046;70.324;0.000;52.368;263.528;2.896;643.563;656.808;1076.410;31.935;70.188;0.000;52.046;
26/08/26 15:21;0.000;0.000;4.005;634.995;644.346;1076.410;31.191;70.324;0.000;51.035;263.528;5.028;633.118;654.994;1076.410;31.703;70.188;0.000;51.488;
26/08/26 15:22;0.000;0.000;5.192;615.932;643.051;1076.410;31.281;70.324;0.000;50.529;263.528;4.504;645.541;619.524;1076.410;31.822;70.188;0.000;51.995;
26/08/26 15:23;0.000;0.000;3.523;642.921;646.418;1076.410;31.585;70.324;0.000;51.676;263.528;4.317;619.947;646.624;1076.410;31.44;70.188;0.000;50.813;
26/08/26 15:24;0.000;0.000;4.3;623.235;631.364;1076.410;31.57;70.324;0.000;51.046;263.528;4.576;634.589;634.761;1076.410;31.665;70.188;0.000;51.496;
26/08/26 15:25;0.000;0.000;5.113;644.11;610.454;1076.410;31.677;70.324;0.000;51.805;263.528;4.95;611.217;612.96;1076.410;31.352;70.188;0.000;50.453;
26/08/26 15:26;0.000;0.000;4.428;640.257;639.747;1076.410;31.555;70.324;0.000;51.563;263.528;3.908;626.53;624.889;1076.410;31.223;70.188;0.000;50.802;
26/08/26 15:27;0.000;0.000;3.416;610.0;611.324;1076.410;31.486;70.324;0.000;50.549;263.528;5.504;610.124;612.559;1076.410;31.33;70.188;0.000;50.396;
26/08/26 15:28;0.000;0.000;5.12;610.035;626.792;1076.410;31.441;70.324;0.000;50.505;263.528;4.501;623.896;610.114;1076.410;32.012;70.188;0.000;51.509;
26/08/26 15:29;0.000;0.000;4.921;611.669;600.381;1076.410;31.545;70.324;0.000;50.66;263.528;3.449;604.725;610.788;1076.410;31.531;70.188;0.000;50.429;
26/08/26 15:30;0.000;0.000;5.703;613.01;601.981;1076.410;31.414;70.324;0.000;50.571;263.528;4.347;603.032;606.163;1076.410;31.326;70.188;0.000;50.171;
26/08/26 15:31;0.000;0.000;2.456;607.785;593.666;1076.410;31.135;70.324;0.000;50.128;263.528;5.49;615.308;614.573;1076.410;31.102;70.188;0.000;50.33;
26/08/26 15:32;0.000;0.000;4.075;605.922;593.471;1076.410;31.277;70.324;0.000;50.212;263.528;3.282;600.972;590.928;1076.410;31.442;70.188;0.000;50.222;
26/08/26 15:33;0.000;0.000;3.842;602.53;606.797;1076.410;31.689;70.324;0.000;50.518;263.528;3.156;609.237;600.161;1076.410;31.118;70.188;0.000;50.157;
26/08/26 15:34;0.000;0.000;4.981;569.006;592.439;1076.410;31.222;70.324;0.000;49.003;263.528;4.531;584.957;603.207;1076.410;31.209;70.188;0.000;49.489;
26/08/26 15:35;0.000;0.000;3.198;601.938;575.937;1076.410;30.943;70.324;0.000;49.754;263.528;4.585;591.68;580.594;1076.410;31.093;70.188;0.000;49.583;
26/08/26 15:36;0.000;0.000;5.049;584.017;588.375;1076.410;31.264;70.324;0.000;49.515;263.528;4.841;573.602;582.421;1076.410;31.123;70.188;0.000;49.048;
26/08/26 15:37;0.000;0.000;3.652;590.598;570.783;1076.410;31.08;70.324;0.000;49.536;263.528;3.497;575.621;608.031;1076.410;31.186;70.188;0.000;49.174;
26/08/26 15:38;0.000;0.000;5.529;577.134;568.0;1076.410;31.253;70.324;0.000;49.288;263.528;4.152;585.279;596.022;1076.410;30.937;70.188;0.000;49.227;
26/08/26 15:39;0.000;0.000;4.016;571.424;550.208;1076.410;31.128;70.324;0.000;48.985;263.528;4.549;589.244;576.732;1076.410;31.361;70.188;0.000;49.775;
26/08/26 15:40;0.000;0.000;5.829;564.886;571.836;1076.410;31.468;70.324;0.000;49.121;263.528;4.018;567.787;586.353;1076.410;30.855;70.188;0.000;48.598;
26/08/26 15:41;0.000;0.000;4.86;571.304;563.612;1076.410;30.95;70.324;0.000;48.803;263.528;5.836;566.342;584.644;1076.410;31.087;70.188;0.000;48.785;
26/08/26 15:42;0.000;0.000;4.507;565.356;554.643;1076.410;31.008;70.324;0.000;48.675;263.528;5.501;569.322;558.316;1076.410;31.054;70.188;0.000;48.845;
26/08/26 15:43;0.000;0.000;4.957;553.73;572.063;1076.410;31.129;70.324;0.000;48.433;263.528;3.756;582.255;549.599;1076.410;31.065;70.188;0.000;49.26;
26/08/26 15:44;0.000;0.000;5.411;571.776;568.051;1076.410;31.079;70.324;0.000;48.947;263.528;4.182;553.988;569.044;1076.410;30.732;70.188;0.000;48.044;
26/08/26 15:45;0.000;0.000;4.53;539.238;545.093;1076.410;31.384;70.324;0.000;48.235;263.528;4.029;572.94;587.682;1076.410;31.251;70.188;0.000;49.155;
26/08/26 15:46;0.000;0.000;3.523;550.765;547.149;1076.410;31.012;70.324;0.000;48.223;263.528;3.216;550.243;527.528;1076.410;30.989;70.188;0.000;48.184;
26/08/26 15:47;0.000;0.000;4.632;543.113;540.21;1076.410;30.68;70.324;0.000;47.652;263.528;3.845;558.221;540.787;1076.410;30.74;70.188;0.000;48.184;
26/08/26 15:48;0.000;0.000;4.971;531.78;537.28;1076.410;31.042;70.324;0.000;47.66;263.528;4.15;553.809;533.257;1076.410;30.75;70.188;0.000;48.057;
26/08/26 15:49;0.000;0.000;6.754;540.781;540.45;1076.410;30.666;70.324;0.000;47.565;263.528;2.106;543.009;537.588;1076.410;30.982;70.188;0.000;47.951;
26/08/26 15:50;0.000;0.000;4.938;532.046;532.237;1076.410;31.002;70.324;0.000;47.628;263.528;4.496;549.798;538.123;1076.410;30.839;70.188;0.000;48.02;
26/08/26 15:51;0.000;0.000;3.441;522.84;523.115;1076.410;30.797;70.324;0.000;47.136;263.528;4.291;513.281;526.52;1076.410;31.119;70.188;0.000;47.159;
26/08/26 15:52;0.000;0.000;3.422;534.349;539.958;1076.410;30.583;70.324;0.000;47.281;263.528;3.809;522.208;520.849;1076.410;30.836;70.188;0.000;47.155;
26/08/26 15:53;0.000;0.000;5.123;511.572;514.559;1076.410;31.104;70.324;0.000;47.091;263.528;4.348;526.662;542.738;1076.410;30.693;70.188;0.000;47.151;
26/08/26 15:54;0.000;0.000;5.764;509.046;529.572;1076.410;30.533;70.324;0.000;46.441;263.528;4.325;515.23;539.889;1076.410;30.611;70.188;0.000;46.712;
26/08/26 15:55;0.000;0.000;4.962;517.835;511.511;1076.410;31.058;70.324;0.000;47.24;263.528;4.702;525.847;521.262;1076.410;30.817;70.188;0.000;47.25;
26/08/26 15:56;0.000;0.000;5.398;516.663;530.993;1076.410;31.038;70.324;0.000;47.184;263.528;4.761;498.713;518.506;1076.410;30.263;70.188;0.000;45.848;
26/08/26 15:57;0.000;0.000;3.913;520.835;501.897;1076.410;30.312;70.324;0.000;46.588;263.528;4.403;517.469;502.714;1076.410;30.275;70.188;0.000;46.446;
26/08/26 15:58;0.000;0.000;5.808;509.133;519.217;1076.410;30.734;70.324;0.000;46.644;263.528;4.231;508.467;517.925;1076.410;30.578;70.188;0.000;46.468;
26/08/26 15:59;0.000;0.000;4.649;498.67;508.099;1076.410;30.485;70.324;0.000;46.068;263.528;4.642;505.164;512.713;1076.410;30.779;70.188;0.000;46.565;
26/08/26 16:00;0.000;0.000;4.889;473.722;498.332;1076.410;30.372;70.324;0.000;45.176;263.528;4.59;486.494;490.746;1076.410;30.286;70.188;0.000;45.489;
26/08/26 16:01;0.000;0.000;3.943;498.99;495.527;1076.410;30.679;70.324;0.000;46.272;263.528;3.279;489.368;490.322;1076.410;30.39;70.188;0.000;45.683;
26/08/26 16:02;0.000;0.000;4.862;484.649;501.637;1076.410;30.409;70.324;0.000;45.554;263.528;3.784;505.828;506.022;1076.410;30.617;70.188;0.000;46.424;
26/08/26 16:03;0.000;0.000;4.201;488.826;476.451;1076.410;30.974;70.324;0.000;46.25;263.528;4.272;494.593;476.17;1076.410;30.481;70.188;0.000;45.937;
26/08/26 16:04;0.000;0.000;4.024;491.769;490.909;1076.410;30.519;70.324;0.000;45.887;263.528;4.567;487.362;477.963;1076.410;30.262;70.188;0.000;45.492;
26/08/26 16:05;0.000;0.000;4.116;463.983;485.467;1076.410;30.613;70.324;0.000;45.112;263.528;4.823;486.387;493.723;1076.410;30.705;70.188;0.000;45.905;
26/08/26 16:06;0.000;0.000;3.611;489.903;463.935;1076.410;30.582;70.324;0.000;45.891;263.528;2.872;468.126;463.183;1076.410;30.419;70.188;0.000;45.048;
26/08/26 16:07;0.000;0.000;3.7;469.655;453.305;1076.410;30.37;70.324;0.000;45.047;263.528;4.695;474.96;471.642;1076.410;30.679;70.188;0.000;45.521;
26/08/26 16:08;0.000;0.000;4.324;473.45;489.112;1076.410;30.622;70.324;0.000;45.417;263.528;5.087;478.463;437.846;1076.410;30.286;70.188;0.000;45.238;
26/08/26 16:09;0.000;0.000;4.07;466.148;461.315;1076.410;30.217;70.324;0.000;44.784;263.528;4.219;484.342;465.802;1076.410;30.209;70.188;0.000;45.345;
26/08/26 16:10;0.000;0.000;4.675;465.466;464.38;1076.410;30.243;70.324;0.000;44.789;263.528;4.357;457.975;464.256;1076.410;29.992;70.188;0.000;44.304;
26/08/26 16:11;0.000;0.000;4.857;467.381;429.332;1076.410;30.483;70.324;0.000;45.089;263.528;3.842;455.384;451.563;1076.410;30.601;70.188;0.000;44.832;
26/08/26 16:12;0.000;0.000;4.422;464.704;471.698;1076.410;30.254;70.324;0.000;44.776;263.528;4.911;446.291;462.978;1076.410;29.911;70.188;0.000;43.858;
26/08/26 16:13;0.000;0.000;5.609;440.44;448.583;1076.410;30.103;70.324;0.000;43.867;263.528;4.99;456.202;445.186;1076.410;30.495;70.188;0.000;44.751;
26/08/26 16:14;0.000;0.000;7.137;441.71;445.288;1076.410;30.287;70.324;0.000;44.09;263.528;3.634;443.602;434.829;1076.410;29.922;70.188;0.000;43.785;
26/08/26 16:15;0.000;0.000;5.652;432.905;433.162;1076.410;30.158;70.324;0.000;43.686;263.528;4.423;434.485;447.486;1076.410;30.151;70.188;0.000;43.729;
26/08/26 16:16;0.000;0.000;2.666;438.347;447.962;1076.410;30.001;70.324;0.000;43.699;263.528;4.377;453.863;414.113;1076.410;30.12;70.188;0.000;44.303;
26/08/26 16:17;0.000;0.000;3.822;451.434;430.381;1076.410;30.003;70.324;0.000;44.11;263.528;4.207;428.075;415.16;1076.410;29.742;70.188;0.000;43.119;
26/08/26 16:18;0.000;0.000;4.276;425.787;427.54;1076.410;29.931;70.324;0.000;43.237;263.528;4.15;429.929;429.773;1076.410;30.013;70.188;0.000;43.448;
26/08/26 16:19;0.000;0.000;4.519;439.046;422.101;1076.410;29.862;70.324;0.000;43.582;263.528;4.093;432.263;417.495;1076.410;29.936;70.188;0.000;43.444;
26/08/26 16:20;0.000;0.000;3.908;419.826;420.151;1076.410;30.147;70.324;0.000;43.267;263.528;3.69;438.084;455.728;1076.410;29.739;70.188;0.000;43.429;
26/08/26 16:21;0.000;0.000;5.691;405.19;441.555;1076.410;29.578;70.324;0.000;42.24;263.528;4.704;424.889;425.252;1076.410;30.024;70.188;0.000;43.302;
26/08/26 16:22;0.000;0.000;4.247;415.768;395.761;1076.410;29.989;70.324;0.000;42.982;263.528;5.309;411.242;393.709;1076.410;29.835;70.188;0.000;42.686;
26/08/26 16:23;0.000;0.000;3.721;412.029;384.797;1076.410;29.981;70.324;0.000;42.857;263.528;3.754;411.706;399.93;1076.410;29.772;70.188;0.000;42.638;
26/08/26 16:24;0.000;0.000;3.779;394.419;402.849;1076.410;29.465;70.324;0.000;41.791;263.528;5.101;400.841;398.462;1076.410;30.089;70.188;0.000;42.615;
26/08/26 16:25;0.000;0.000;4.647;382.81;395.253;1076.410;29.97;70.324;0.000;41.933;263.528;4.581;404.008;400.833;1076.410;29.7;70.188;0.000;42.325;
26/08/26 16:26;0.000;0.000;6.021;393.385;381.508;1076.410;29.676;70.324;0.000;41.969;263.528;4.097;395.64;411.04;1076.410;29.635;70.188;0.000;41.999;
26/08/26 16:27;0.000;0.000;3.934;408.098;376.555;1076.410;30.025;70.324;0.000;42.778;263.528;5.369;406.679;387.082;1076.410;29.642;70.188;0.000;42.351;
26/08/26 16:28;0.000;0.000;5.291;369.225;412.123;1076.410;29.661;70.324;0.000;41.199;263.528;4.34;391.592;394.307;1076.410;29.632;70.188;0.000;41.869;
26/08/26 16:29;0.000;0.000;6.632;397.854;401.252;1076.410;29.53;70.324;0.000;41.963;263.528;3.106;366.754;361.694;1076.410;29.525;70.188;0.000;40.986;
26/08/26 16:30;0.000;0.000;5.218;385.477;377.619;1076.410;29.82;70.324;0.000;41.866;263.528;4.157;389.941;375.313;1076.410;29.502;70.188;0.000;41.688;
26/08/26 16:31;0.000;0.000;5.756;369.642;384.91;1076.410;29.705;70.324;0.000;41.256;263.528;3.61;383.444;375.852;1076.410;29.374;70.188;0.000;41.357;
26/08/26 16:32;0.000;0.000;5.752;369.239;383.751;1076.410;29.799;70.324;0.000;41.338;263.528;4.698;370.286;390.082;1076.410;29.851;70.188;0.000;41.422;
26/08/26 16:33;0.000;0.000;5.159;361.2;366.875;1076.410;29.306;70.324;0.000;40.594;263.528;4.808;371.074;366.954;1076.410;29.689;70.188;0.000;41.285;
26/08/26 16:34;0.000;0.000;5.449;360.776;357.514;1076.410;29.701;70.324;0.000;40.975;263.528;4.319;371.97;367.885;1076.410;29.325;70.188;0.000;40.949;
26/08/26 16:35;0.000;0.000;5.103;372.548;365.36;1076.410;29.515;70.324;0.000;41.157;263.528;4.96;369.759;381.564;1076.410;29.397;70.188;0.000;40.952;
26/08/26 16:36;0.000;0.000;6.053;342.739;356.516;1076.410;29.401;70.324;0.000;40.112;263.528;3.984;364.466;379.577;1076.410;29.569;70.188;0.000;40.959;
26/08/26 16:37;0.000;0.000;5.422;349.902;334.758;1076.410;28.991;70.324;0.000;39.925;263.528;3.014;352.01;349.245;1076.410;29.253;70.188;0.000;40.253;
26/08/26 16:38;0.000;0.000;1.616;342.963;358.717;1076.410;29.211;70.324;0.000;39.929;263.528;2.787;352.967;348.937;1076.410;29.421;70.188;0.000;40.451;
26/08/26 16:39;0.000;0.000;3.559;334.128;320.775;1076.410;29.397;70.324;0.000;39.838;263.528;2.787;350.985;327.575;1076.410;29.508;70.188;0.000;40.476;
26/08/26 16:40;0.000;0.000;7.019;329.525;328.527;1076.410;29.018;70.324;0.000;39.316;263.528;4.816;349.992;340.487;1076.410;29.43;70.188;0.000;40.367;
26/08/26 16:41;0.000;0.000;5.088;340.972;329.338;1076.410;29.38;70.324;0.000;40.035;263.528;4.451;328.05;350.255;1076.410;29.185;70.188;0.000;39.437;
26/08/26 16:42;0.000;0.000;4.537;347.824;321.696;1076.410;29.432;70.324;0.000;40.302;263.528;5.437;339.598;336.255;1076.410;29.274;70.188;0.000;39.886;
26/08/26 16:43;0.000;0.000;4.202;326.459;339.994;1076.410;29.545;70.324;0.000;39.747;263.528;2.744;324.648;313.205;1076.410;28.813;70.188;0.000;38.958;
26/08/26 16:44;0.000;0.000;3.989;325.078;317.893;1076.410;28.963;70.324;0.000;39.122;263.528;5.002;313.32;339.293;1076.410;29.092;70.188;0.000;38.883;
26/08/26 16:45;0.000;0.000;5.105;335.98;315.738;1076.410;28.862;70.324;0.000;39.361;263.528;3.297;338.062;331.047;1076.410;29.197;70.188;0.000;39.761;
26/08/26 16:46;0.000;0.000;2.732;322.617;311.925;1076.410;29.023;70.324;0.000;39.105;263.528;4.808;324.788;296.554;1076.410;29.221;70.188;0.000;39.371;
26/08/26 16:47;0.000;0.000;3.289;305.299;308.319;1076.410;29.284;70.324;0.000;38.825;263.528;3.711;309.803;310.51;1076.410;28.766;70.188;0.000;38.447;
26/08/26 16:48;0.000;0.000;5.47;337.307;285.136;1076.410;29.116;70.324;0.000;39.657;263.528;4.973;308.877;297.385;1076.410;28.677;70.188;0.000;38.329;
26/08/26 16:49;0.000;0.000;4.597;303.999;319.097;1076.410;29.046;70.324;0.000;38.546;263.528;3.134;308.418;309.738;1076.410;29.147;70.188;0.000;38.785;
26/08/26 16:50;0.000;0.000;6.674;295.933;322.739;1076.410;28.605;70.324;0.000;37.853;263.528;3.412;311.511;310.272;1076.410;29.174;70.188;0.000;38.909;
26/08/26 16:51;0.000;0.000;4.327;317.978;301.636;1076.410;28.835;70.324;0.000;38.772;263.528;4.143;296.931;303.777;1076.410;28.678;70.188;0.000;37.957;
26/08/26 16:52;0.000;0.000;3.54;274.054;288.208;1076.410;29.225;70.324;0.000;37.789;263.528;3.816;292.497;290.794;1076.410;28.771;70.188;0.000;37.912;
26/08/26 16:53;0.000;0.000;4.164;295.357;302.749;1076.410;28.889;70.324;0.000;38.119;263.528;4.944;299.464;280.618;1076.410;28.407;70.188;0.000;37.765;
26/08/26 16:54;0.000;0.000;5.729;291.366;277.101;1076.410;28.555;70.324;0.000;37.66;263.528;4.099;307.068;302.139;1076.410;28.533;70.188;0.000;38.129;
26/08/26 16:55;0.000;0.000;4.578;279.21;295.023;1076.410;28.602;70.324;0.000;37.327;263.528;3.577;287.127;286.903;1076.410;28.986;70.188;0.000;37.959;
26/08/26 16:56;0.000;0.000;4.815;301.047;268.859;1076.410;29.0;70.324;0.000;38.408;263.528;6.515;282.862;292.727;1076.410;29.027;70.188;0.000;37.866;
26/08/26 16:57;0.000;0.000;5.709;284.656;272.575;1076.410;28.837;70.324;0.000;37.732;263.528;3.061;285.099;267.585;1076.410;28.536;70.188;0.000;37.445;
26/08/26 16:58;0.000;0.000;4.606;272.73;250.674;1076.410;28.916;70.324;0.000;37.439;263.528;4.474;273.375;273.675;1076.410;28.75;70.188;0.000;37.293;
26/08/26 16:59;0.000;0.000;4.215;272.43;273.747;1076.410;28.657;70.324;0.000;37.17;263.528;3.453;260.774;269.533;1076.410;28.869;70.188;0.000;37.018;
26/08/26 17:00;0.000;0.000;2.658;271.597;262.961;1076.410;28.796;70.324;0.000;37.283;263.528;4.898;273.516;273.165;1076.410;28.97;70.188;0.000;37.517;
26/08/26 17:01;0.000;0.000;5.473;267.35;263.916;1076.410;28.716;70.324;0.000;37.071;263.528;2.826;273.981;265.211;1076.410;28.513;70.188;0.000;37.075;
26/08/26 17:02;0.000;0.000;5.097;251.299;258.027;1076.410;28.893;70.324;0.000;36.746;263.528;4.505;262.304;247.853;1076.410;28.54;70.188;0.000;36.737;
26/08/26 17:03;0.000;0.000;3.501;245.143;271.003;1076.410;28.165;70.324;0.000;35.826;263.528;5.104;244.345;263.343;1076.410;28.552;70.188;0.000;36.188;
