Date,Year,Month,Day,DayOfWeek,MH_171C_MWh,MH_171DP1_MWh,MH_171DP2_MWh,MH_431_MWh,Primary_Energy_MWh,Specific_Yield_Psh
2026-03-26,2026,3,26,Thursday,217.32,217.8,218.79,219.91,217.32,4.346
2026-03-27,2026,3,27,Friday,221.37,221.87,222.89,224.01,221.37,4.427
2026-03-28,2026,3,28,Saturday,223.52,224.0,225.0,226.16,223.52,4.47
2026-03-29,2026,3,29,Sunday,207.72,208.16,209.07,210.12,207.72,4.154
2026-03-30,2026,3,30,Monday,206.02,206.49,207.38,208.43,206.02,4.12
2026-03-31,2026,3,31,Tuesday,211.38,211.9,212.88,213.99,211.38,4.228
2026-04-01,2026,4,1,Wednesday,202.61,203.1,204.02,205.05,202.61,4.052
2026-04-02,2026,4,2,Thursday,202.67,203.11,203.96,205.01,202.67,4.053
2026-04-03,2026,4,3,Friday,209.99,210.49,211.42,212.49,209.99,4.2
2026-04-04,2026,4,4,Saturday,205.52,205.99,206.9,207.96,205.52,4.11
2026-04-05,2026,4,5,Sunday,198.7,199.14,199.95,200.98,198.7,3.974
2026-04-06,2026,4,6,Monday,201.22,201.66,202.49,203.54,201.22,4.024
2026-04-07,2026,4,7,Tuesday,203.42,203.87,204.72,205.77,203.42,4.068
2026-04-08,2026,4,8,Wednesday,204.21,204.65,205.53,206.58,204.21,4.084
2026-04-09,2026,4,9,Thursday,195.99,196.42,197.27,198.29,195.99,3.92
2026-04-10,2026,4,10,Friday,184.7,185.09,185.81,186.77,184.7,3.694
2026-04-11,2026,4,11,Saturday,187.07,187.47,188.2,189.17,187.07,3.741
2026-04-12,2026,4,12,Sunday,187.22,187.62,188.35,189.31,187.22,3.744
2026-04-13,2026,4,13,Monday,188.56,188.99,189.75,190.71,188.56,3.771
2026-04-14,2026,4,14,Tuesday,183.74,184.18,184.96,185.89,183.74,3.675
2026-04-15,2026,4,15,Wednesday,176.99,177.41,178.17,179.09,176.99,3.54
2026-04-16,2026,4,16,Thursday,179.08,179.47,180.17,181.1,179.08,3.582
2026-04-17,2026,4,17,Friday,199.46,199.9,200.72,201.76,199.46,3.989
2026-04-18,2026,4,18,Saturday,179.4,179.79,180.49,181.44,179.4,3.588
2026-04-19,2026,4,19,Sunday,183.69,184.09,184.78,185.74,183.69,3.674
2026-04-20,2026,4,20,Monday,181.16,181.56,182.26,183.19,181.16,3.623
2026-04-21,2026,4,21,Tuesday,203.8,204.23,205.07,206.13,203.8,4.076
2026-04-22,2026,4,22,Wednesday,194.69,195.11,195.86,196.88,194.69,3.894
2026-04-23,2026,4,23,Thursday,192.3,192.71,193.46,194.47,192.3,3.846
2026-04-24,2026,4,24,Friday,167.05,167.4,168.02,168.92,167.05,3.341
2026-04-25,2026,4,25,Saturday,140.98,141.3,141.78,142.53,140.98,2.82
2026-04-26,2026,4,26,Sunday,189.98,190.39,191.12,192.12,189.98,3.8
2026-04-27,2026,4,27,Monday,143.52,143.84,144.29,145.04,143.52,2.87
2026-04-28,2026,4,28,Tuesday,111.33,111.58,111.88,112.5,111.33,2.227
2026-04-29,2026,4,29,Wednesday,158.76,159.12,159.81,160.71,158.76,3.175
2026-04-30,2026,4,30,Thursday,152.15,152.48,152.96,153.75,152.15,3.043
2026-05-01,2026,5,1,Friday,168.33,168.71,169.25,170.12,168.33,3.367
2026-05-02,2026,5,2,Saturday,166.35,166.72,167.29,168.15,166.35,3.327
2026-05-03,2026,5,3,Sunday,210.59,211.03,211.95,213.08,210.59,4.212
2026-05-04,2026,5,4,Monday,162.0,162.35,162.92,163.79,162.0,3.24
2026-05-05,2026,5,5,Tuesday,132.48,132.77,133.21,133.95,132.48,2.65
2026-05-06,2026,5,6,Wednesday,184.76,185.17,185.88,186.84,184.76,3.695
2026-05-07,2026,5,7,Thursday,199.16,199.59,200.41,201.44,199.16,3.983
2026-05-08,2026,5,8,Friday,206.67,207.11,207.98,209.08,206.67,4.133
2026-05-09,2026,5,9,Saturday,78.95,79.12,79.28,79.79,78.95,1.579
2026-05-10,2026,5,10,Sunday,187.08,187.48,188.2,189.2,187.08,3.742
2026-05-11,2026,5,11,Monday,197.67,198.1,198.89,199.93,197.67,3.953
2026-05-12,2026,5,12,Tuesday,211.38,211.84,212.74,213.86,211.38,4.228
2026-05-13,2026,5,13,Wednesday,200.32,200.75,201.54,202.6,200.32,4.006
2026-05-14,2026,5,14,Thursday,165.56,165.92,166.61,167.52,165.56,3.311
2026-05-15,2026,5,15,Friday,135.53,135.83,136.39,137.17,135.53,2.711
2026-05-16,2026,5,16,Saturday,145.35,145.69,146.17,146.95,145.35,2.907
2026-05-17,2026,5,17,Sunday,121.14,121.42,121.78,122.44,121.14,2.423
2026-05-18,2026,5,18,Monday,159.37,159.72,160.24,161.08,159.37,3.187
2026-05-19,2026,5,19,Tuesday,179.5,179.89,180.57,181.53,179.5,3.59
2026-05-20,2026,5,20,Wednesday,204.59,205.04,205.89,206.95,204.59,4.092
2026-05-21,2026,5,21,Thursday,212.49,212.95,213.83,214.95,212.49,4.25
2026-05-22,2026,5,22,Friday,215.43,215.89,216.82,217.96,215.43,4.309
2026-05-23,2026,5,23,Saturday,210.21,210.67,211.57,212.68,210.21,4.204
2026-05-24,2026,5,24,Sunday,216.26,216.72,217.66,218.81,216.26,4.325
2026-05-25,2026,5,25,Monday,211.2,211.67,212.61,213.73,211.2,4.224
2026-05-26,2026,5,26,Tuesday,199.17,199.61,200.49,201.56,199.17,3.983
2026-05-27,2026,5,27,Wednesday,195.81,196.24,197.11,198.16,195.81,3.916
2026-05-28,2026,5,28,Thursday,207.4,207.86,208.73,209.83,207.4,4.148
2026-05-29,2026,5,29,Friday,216.14,216.62,217.54,218.68,216.14,4.323
2026-05-30,2026,5,30,Saturday,121.96,122.23,122.55,123.22,121.96,2.439
2026-05-31,2026,5,31,Sunday,144.08,144.4,144.9,145.69,144.08,2.882
2026-06-01,2026,6,1,Monday,180.9,181.28,181.94,182.9,180.9,3.618
2026-06-02,2026,6,2,Tuesday,190.31,190.73,191.43,192.41,190.31,3.806
2026-06-03,2026,6,3,Wednesday,171.77,172.14,172.83,173.77,171.77,3.435
2026-06-04,2026,6,4,Thursday,195.74,196.16,197.03,198.1,195.74,3.915
2026-06-05,2026,6,5,Friday,186.72,187.13,187.92,188.91,186.72,3.734
2026-06-06,2026,6,6,Saturday,195.61,196.04,196.89,197.93,195.61,3.912
2026-06-07,2026,6,7,Sunday,182.17,182.58,183.29,184.24,182.17,3.643
2026-06-08,2026,6,8,Monday,203.91,204.36,205.22,206.29,203.91,4.078
2026-06-09,2026,6,9,Tuesday,127.39,127.67,127.98,128.66,127.39,2.548
2026-06-10,2026,6,10,Wednesday,170.31,170.68,171.26,172.14,170.31,3.406
2026-06-11,2026,6,11,Thursday,195.34,195.76,196.55,197.6,195.34,3.907
2026-06-12,2026,6,12,Friday,177.25,177.64,178.33,179.27,177.25,3.545
2026-06-13,2026,6,13,Saturday,193.34,193.78,194.67,195.73,193.34,3.867
2026-06-14,2026,6,14,Sunday,225.73,226.23,227.25,228.44,225.73,4.515
2026-06-15,2026,6,15,Monday,217.54,218.01,218.95,220.08,217.54,4.351
2026-06-16,2026,6,16,Tuesday,183.4,183.81,184.6,185.61,183.4,3.668
2026-06-17,2026,6,17,Wednesday,183.44,183.83,184.59,185.59,183.44,3.669
2026-06-18,2026,6,18,Thursday,202.87,203.32,204.23,205.32,202.87,4.057
2026-06-19,2026,6,19,Friday,212.13,212.59,213.5,214.62,212.13,4.243
2026-06-20,2026,6,20,Saturday,221.82,222.31,223.32,224.49,221.82,4.436
2026-06-21,2026,6,21,Sunday,185.54,185.97,186.78,187.79,185.54,3.711
2026-06-22,2026,6,22,Monday,202.62,203.08,203.92,204.99,202.62,4.052
2026-06-23,2026,6,23,Tuesday,214.4,214.88,215.82,216.96,214.4,4.288
2026-06-24,2026,6,24,Wednesday,201.57,202.01,202.89,203.97,201.57,4.031
2026-06-25,2026,6,25,Thursday,217.15,217.63,218.57,219.7,217.15,4.343
2026-06-26,2026,6,26,Friday,221.6,222.09,223.05,224.21,221.6,4.432
2026-06-27,2026,6,27,Saturday,197.48,197.93,198.8,199.86,197.48,3.95
2026-06-28,2026,6,28,Sunday,157.43,157.79,158.45,159.32,157.43,3.149
2026-06-29,2026,6,29,Monday,193.4,193.82,194.66,195.67,193.4,3.868
2026-06-30,2026,6,30,Tuesday,212.58,213.06,214.04,215.16,212.58,4.252
2026-07-01,2026,7,1,Wednesday,149.04,149.38,149.98,150.82,149.04,2.981
2026-07-02,2026,7,2,Thursday,67.31,67.46,67.55,68.0,67.31,1.346
2026-07-03,2026,7,3,Friday,79.02,79.2,79.32,79.81,79.02,1.58
2026-07-04,2026,7,4,Saturday,167.26,167.62,168.2,169.08,167.26,3.345
2026-07-05,2026,7,5,Sunday,120.48,120.75,121.04,121.7,120.48,2.41
2026-07-06,2026,7,6,Monday,149.71,150.03,150.53,151.33,149.71,2.994
2026-07-07,2026,7,7,Tuesday,97.04,97.25,97.46,98.03,97.04,1.941
2026-07-08,2026,7,8,Wednesday,160.33,160.68,161.28,162.15,160.33,3.207
2026-07-09,2026,7,9,Thursday,192.85,193.26,194.05,195.1,192.85,3.857
2026-07-10,2026,7,10,Friday,176.44,176.83,177.49,178.44,176.44,3.529
2026-07-11,2026,7,11,Saturday,136.15,136.45,136.85,137.6,136.15,2.723
2026-07-12,2026,7,12,Sunday,115.98,116.25,116.52,117.15,115.98,2.32
2026-07-13,2026,7,13,Monday,159.85,160.21,160.73,161.58,159.85,3.197
2026-07-14,2026,7,14,Tuesday,158.67,159.03,159.59,160.42,158.67,3.173
2026-07-15,2026,7,15,Wednesday,130.09,130.36,130.75,131.48,130.09,2.602
2026-07-16,2026,7,16,Thursday,104.87,105.1,105.37,105.99,104.87,2.097
2026-07-17,2026,7,17,Friday,209.14,209.59,210.52,211.66,209.14,4.183
2026-07-18,2026,7,18,Saturday,230.97,231.5,232.52,233.76,230.97,4.619
2026-07-19,2026,7,19,Sunday,221.38,221.87,222.84,224.01,221.38,4.428
2026-07-20,2026,7,20,Monday,229.75,230.24,231.32,232.54,229.75,4.595
2026-07-21,2026,7,21,Tuesday,225.47,225.96,226.98,228.19,225.47,4.509
2026-07-22,2026,7,22,Wednesday,161.68,162.03,162.76,163.7,161.68,3.234
2026-07-23,2026,7,23,Thursday,197.54,197.96,198.86,199.97,197.54,3.951
2026-07-24,2026,7,24,Friday,201.07,201.5,202.4,203.51,201.07,4.021
2026-07-25,2026,7,25,Saturday,198.17,198.58,199.42,200.49,198.17,3.963
2026-07-26,2026,7,26,Sunday,219.18,219.66,220.65,221.81,219.18,4.384
2026-07-27,2026,7,27,Monday,205.97,206.42,207.3,208.39,205.97,4.119
2026-07-28,2026,7,28,Tuesday,220.09,220.53,221.6,222.79,220.09,4.402
2026-07-29,2026,7,29,Wednesday,184.72,185.1,185.85,186.82,184.72,3.694
2026-07-30,2026,7,30,Thursday,167.24,167.59,168.28,169.2,167.24,3.345
2026-07-31,2026,7,31,Friday,216.45,216.9,217.93,219.07,216.45,4.329
